"1,0";"31,07,2020";"Балаклавский";"060001934";"Столкновение";"Танковое-Оборонное";"23";"450";"г Севастополь  ";"0,0";"1,0";"3,0";"3,0";
"3,0";"30,07,2020";"Нахимовский";"060001910";"Столкновение";"Андреевка - Солнечное";"1";"800";"г Севастополь  ";"0,0";"4,0";"2,0";"6,0";
"4,0";"29,07,2020";"Нахимовский";"060001903";"Наезд на пешехода";"";"0";"0";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"5,0";"29,07,2020";"Ленинский";"060001900";"Столкновение";"";"0";"0";"г Севастополь ул Хрусталева 60";"0,0";"1,0";"2,0";"3,0";
"6,0";"27,07,2020";"Гагаринский";"060001860";"Столкновение";"";"0";"0";"г Севастополь ш Фиолентовское 2а";"0,0";"1,0";"2,0";"2,0";
"7,0";"27,07,2020";"Нахимовский";"060001941";"Наезд на пешехода";"";"0";"0";"г Севастополь пр-кт Победы 38-А";"0,0";"1,0";"1,0";"2,0";
"8,0";"27,07,2020";"Ленинский";"060001865";"Падение пассажира";"";"0";"0";"г Севастополь ул Большая Морская 38";"0,0";"1,0";"1,0";"2,0";
"9,0";"26,07,2020";"Гагаринский";"060001854";"Наезд на пешехода";"";"0";"0";"г Севастополь пр-кт Героев Сталинграда 67";"0,0";"1,0";"1,0";"2,0";
"10,0";"26,07,2020";"Балаклавский";"060001858";"Столкновение";"Севастополь - Инкерман Ответвление 2";"4";"400";"г Севастополь  ";"0,0";"1,0";"3,0";"4,0";
"11,0";"26,07,2020";"Ленинский";"060001857";"Столкновение";"";"0";"0";"г Севастополь ул Ленинградская 71";"0,0";"1,0";"2,0";"3,0";
"12,0";"26,07,2020";"Нахимовский";"060001855";"Столкновение";"";"0";"0";"г Севастополь ул Героев Севастополя 23";"0,0";"1,0";"2,0";"3,0";
"13,0";"25,07,2020";"Гагаринский";"060001847";"Наезд на пешехода";"";"0";"0";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"14,0";"25,07,2020";"Нахимовский";"060001853";"Наезд на пешехода";"Симферополь-Бахчисарай-Севастополь";"69";"300";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"15,0";"25,07,2020";"Балаклавский";"060001852";"Столкновение";"";"75";"900";"г Севастополь  ";"0,0";"1,0";"2,0";"2,0";
"16,0";"24,07,2020";"Ленинский";"060001832";"Столкновение";"";"0";"0";"г Севастополь ул Котовского 45";"0,0";"1,0";"2,0";"2,0";
"17,0";"23,07,2020";"Гагаринский";"060001829";"Столкновение";"Севастополь-порт Камышовая бухта";"1";"700";"г Севастополь  ";"0,0";"1,0";"3,0";"4,0";
