"1,0";"31,10,2022";"Головинский";"450181217";"Наезд на пешехода";"";"0";"0";"г Москва ул Флотская 82 6";"0,0";"1,0";"2,0";"3,0";
"3,0";"31,10,2022";"Братеево";"450181591";"Столкновение";"";"0";"0";"г Москва ул Борисовские Пруды 16 К5";"0,0";"1,0";"2,0";"3,0";
"4,0";"31,10,2022";"Академический";"450181197";"Наезд на пешехода";"";"0";"0";"г Москва ул Шверника 2 корпус 1";"0,0";"1,0";"1,0";"2,0";
"5,0";"31,10,2022";"Чертаново Южное";"450181122";"Наезд на пешехода";"";"0";"0";"г Москва ул Кировоградская 23 СТР3";"0,0";"1,0";"1,0";"2,0";
"6,0";"31,10,2022";"Рязанский";"450180867";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"7,0";"31,10,2022";"Можайский";"450181193";"Наезд на пешехода";"";"0";"0";"г Москва ул Багрицкого 61";"0,0";"1,0";"1,0";"2,0";
"8,0";"31,10,2022";"Даниловский";"450181165";"Столкновение";"";"0";"0";"г Москва ул Люсиновская 70";"0,0";"2,0";"2,0";"4,0";
"9,0";"31,10,2022";"Рязанский";"450181243";"Столкновение";"";"0";"0";"г Москва пр-кт Рязанский 30, кор,1";"0,0";"1,0";"2,0";"3,0";
"10,0";"31,10,2022";"Чертаново Северное";"450181548";"Столкновение";"";"0";"0";"г Москва ул Днепропетровская 1";"0,0";"1,0";"2,0";"2,0";
"11,0";"31,10,2022";"Строгино";"450180797";"Наезд на препятствие";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"62";"0";"г Москва  ";"0,0";"1,0";"3,0";"3,0";
"12,0";"31,10,2022";"Вороновское поселение";"450181031";"Столкновение";"А-101 Калужское шоссе (Москва-Малоярославец-Рославль)";"53";"0";"с Вороново  2И";"0,0";"1,0";"2,0";"2,0";
"13,0";"31,10,2022";"Печатники";"450181334";"Столкновение";"";"0";"0";"г Москва проезд Южнопортовый 1-й 14 22";"0,0";"1,0";"2,0";"3,0";
"14,0";"31,10,2022";"Братеево";"450180914";"Столкновение";"";"0";"0";"г Москва ул Борисовские Пруды 16 К2";"0,0";"1,0";"2,0";"2,0";
"15,0";"31,10,2022";"Хамовники";"450181303";"Наезд на пешехода";"";"0";"0";"г Москва ул Погодинская 8";"0,0";"1,0";"1,0";"2,0";
"16,0";"31,10,2022";"Восточное Дегунино";"450181335";"Столкновение";"";"0";"0";"г Москва ул Дубнинская 26 А";"0,0";"1,0";"2,0";"2,0";
"17,0";"31,10,2022";"Кузьминки";"450181242";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
"18,0";"31,10,2022";"Западное Дегунино";"450181145";"Наезд на стоящее ТС";"";"0";"0";"г Москва ш Коровинское 35 А";"0,0";"2,0";"3,0";"5,0";
"19,0";"31,10,2022";"Южное Медведково";"450181544";"Наезд на пешехода";"";"0";"0";"г Москва проезд Шокальского 9";"0,0";"1,0";"1,0";"2,0";
"20,0";"31,10,2022";"Очаково-Матвеевское";"450180777";"Наезд на стоящее ТС";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"48";"0";"п Матвеевское  ";"0,0";"1,0";"2,0";"3,0";
"21,0";"31,10,2022";"Нагатино-Садовники";"450187254";"Наезд на пешехода";"";"0";"0";"г Москва проезд Коломенский 4 СТР2";"0,0";"1,0";"1,0";"2,0";
"22,0";"30,10,2022";"Чертаново Южное";"450180524";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"32";"0";"г Москва  ";"0,0";"2,0";"2,0";"3,0";
"23,0";"30,10,2022";"Клёновское";"450180490";"Столкновение";"";"0";"0";"д Киселёво тер СПК Киселево 125";"0,0";"1,0";"4,0";"4,0";
"24,0";"30,10,2022";"Тверской";"450180795";"Столкновение";"";"0";"0";"г Москва пл Тверская Застава 7 стр,1";"0,0";"1,0";"2,0";"3,0";
