"1,0";"30,12,2018";"Ленинский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"3,0";"29,12,2018";"Ленинский";"";"Падение пассажира";"";"0";"0";"г Севастополь пл Ушакова 1";"0,0";"1,0";"1,0";"2,0";
"4,0";"29,12,2018";"Нахимовский";"";"Столкновение";"";"0";"0";"г Севастополь ул Богданова 18";"0,0";"1,0";"2,0";"2,0";
"5,0";"29,12,2018";"Ленинский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Сафронова 50";"0,0";"1,0";"1,0";"2,0";
"6,0";"29,12,2018";"Гагаринский";"";"Падение пассажира";"";"0";"0";"г Севастополь ул Волнистая 66";"0,0";"1,0";"1,0";"2,0";
"7,0";"28,12,2018";"Гагаринский";"";"Столкновение";"";"0";"0";"г Севастополь ул Рыбацкий Причал 127";"0,0";"1,0";"2,0";"2,0";
"8,0";"26,12,2018";"Гагаринский";"";"Наезд на пешехода";"Севастополь-порт Камышовая бухта";"0";"20";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"9,0";"25,12,2018";"Гагаринский";"";"Столкновение";"Севастополь-порт Камышовая бухта";"6";"700";"г Севастополь  ";"0,0";"2,0";"2,0";"4,0";
"10,0";"24,12,2018";"Ленинский";"";"Падение пассажира";"";"0";"0";"г Севастополь пр-кт Генерала Острякова 69";"0,0";"1,0";"1,0";"2,0";
"11,0";"22,12,2018";"Гагаринский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Руднева 37 2";"0,0";"1,0";"1,0";"2,0";
"12,0";"22,12,2018";"Нахимовский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Богданова 59";"0,0";"1,0";"1,0";"2,0";
"13,0";"22,12,2018";"Гагаринский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Адмирала Юмашева 3";"0,0";"1,0";"1,0";"2,0";
"14,0";"21,12,2018";"Нахимовский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Ревякина 22";"0,0";"1,0";"1,0";"2,0";
"15,0";"18,12,2018";"Ленинский";"";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Портовая 17б";"0,0";"1,0";"1,0";"2,0";
