"1,0";"31,10,2019";"Московский";"";"Столкновение";"М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)";"19";"59";"  ";"0,0";"2,0";"2,0";"3,0";
"3,0";"31,10,2019";"Марьино";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Подольская 23";"0,0";"1,0";"1,0";"2,0";
"4,0";"31,10,2019";"Соколиная гора";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Ткацкая 49";"0,0";"1,0";"1,0";"2,0";
"5,0";"31,10,2019";"Сокольники";"";"Столкновение";"";"0";"0";"г Москва просек Лучевой 5-й 12 стр,1";"0,0";"1,0";"2,0";"2,0";
"6,0";"31,10,2019";"Северный";"";"Столкновение";"";"0";"0";"г Москва ш Дмитровское 140";"0,0";"1,0";"2,0";"2,0";
"7,0";"31,10,2019";"Текстильщики";"";"Наезд на пешехода";"";"0";"0";"г Москва б-р Волжский 13";"0,0";"1,0";"1,0";"2,0";
"8,0";"31,10,2019";"Строгино";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"67";"150";"г Москва  ";"0,0";"1,0";"3,0";"4,0";
"9,0";"31,10,2019";"Орехово-Борисово Северное";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Шипиловская 22";"0,0";"1,0";"1,0";"2,0";
"10,0";"31,10,2019";"Куркино";"";"Столкновение";"";"0";"0";"г Москва ул Родионовская 18";"0,0";"1,0";"2,0";"2,0";
"11,0";"31,10,2019";"Московский";"";"Столкновение";"М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)";"25";"800";"  ";"0,0";"1,0";"2,0";"2,0";
"12,0";"31,10,2019";"Хорошево-Мневники";"";"Падение пассажира";"";"0";"0";"г Москва ул Народного Ополчения 34";"0,0";"1,0";"1,0";"2,0";
"13,0";"31,10,2019";"Люблино";"";"Столкновение";"";"0";"0";"г Москва ул Ставропольская 43 стр, 1";"0,0";"1,0";"2,0";"2,0";
"14,0";"31,10,2019";"Марьина роща";"";"Столкновение";"";"0";"0";"г Москва ул Советской Армии 7";"0,0";"1,0";"2,0";"2,0";
"15,0";"31,10,2019";"Можайский";"";"Столкновение";"";"0";"0";"г Москва ш Можайское 20";"0,0";"1,0";"2,0";"3,0";
"16,0";"31,10,2019";"Таганский";"";"Столкновение";"";"0";"0";"г Москва пр-кт Волгоградский 1";"0,0";"2,0";"3,0";"5,0";
"17,0";"31,10,2019";"Фили-Давыдково";"";"Наезд на стоящее ТС";"";"0";"0";"г Москва ул Артамонова 9-1";"0,0";"1,0";"5,0";"1,0";
"18,0";"31,10,2019";"Коптево";"";"Столкновение";"";"0";"0";"г Москва б-р Коптевский 18";"0,0";"1,0";"2,0";"2,0";
"19,0";"31,10,2019";"Хорошево-Мневники";"";"Падение пассажира";"";"0";"0";"г Москва пр-кт Маршала Жукова 44";"0,0";"1,0";"1,0";"2,0";
"20,0";"31,10,2019";"Митино";"";"Падение пассажира";"";"0";"0";"г Москва ш Пятницкое 21";"0,0";"1,0";"1,0";"2,0";
"21,0";"31,10,2019";"Хорошево-Мневники";"";"Столкновение";"";"0";"0";"г Москва пр-кт Маршала Жукова 30";"0,0";"1,0";"3,0";"3,0";
"22,0";"31,10,2019";"Хамовники";"";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"2,0";"3,0";
"23,0";"31,10,2019";"Метрогородок";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"97";"0";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"24,0";"31,10,2019";"Люблино";"";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
"25,0";"31,10,2019";"Марфино";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Комдива Орлова 33 стр,7";"0,0";"1,0";"1,0";"2,0";
"26,0";"31,10,2019";"Текстильщики";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Люблинская 15 46";"0,0";"1,0";"1,0";"2,0";
"27,0";"30,10,2019";"Пресненский";"";"Наезд на пешехода";"";"0";"0";"г Москва б-р Красногвардейский 3 стр 1";"0,0";"1,0";"1,0";"2,0";
"28,0";"30,10,2019";"Лефортово";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Кабельная 5-я 20";"0,0";"1,0";"1,0";"2,0";
"29,0";"30,10,2019";"Северное Тушино";"";"Наезд на пешехода";"";"0";"0";"г Москва б-р Яна Райниса 30 корп, 1";"0,0";"1,0";"1,0";"2,0";
"30,0";"30,10,2019";"Нагатино-Садовники";"";"Наезд на лицо, не являющееся участником дорожного движения, осуществляющее какую-либо другую деятельность";"";"0";"0";"г Москва ул Нагатинская 2А";"0,0";"2,0";"2,0";"4,0";
"31,0";"30,10,2019";"Марьино";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"15";"0";"г Москва  ";"0,0";"1,0";"3,0";"2,0";
"32,0";"30,10,2019";"Роговское поселение";"";"Столкновение";"А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)";"74";"875";"д Бунчиха  ";"2,0";"3,0";"3,0";"5,0";
"33,0";"30,10,2019";"Ивановское";"";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
"34,0";"30,10,2019";"Зюзино";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Херсонская 30 к,1";"0,0";"1,0";"1,0";"2,0";
"35,0";"30,10,2019";"Свиблово";"";"Наезд на пешехода";"";"0";"0";"п Свиблово проезд Серебрякова 2";"0,0";"1,0";"1,0";"2,0";
"36,0";"30,10,2019";"Нагорный";"";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
"37,0";"30,10,2019";"Первомайское поселение";"";"Столкновение";"А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)";"7040";"0";"  ";"0,0";"1,0";"2,0";"2,0";
"38,0";"30,10,2019";"Измайлово";"";"Столкновение";"";"0";"0";"г Москва ш Энтузиастов 88";"0,0";"1,0";"3,0";"3,0";
"39,0";"30,10,2019";"Щукино";"";"Столкновение";"";"0";"0";"г Москва ул Берзарина 36";"0,0";"1,0";"5,0";"4,0";
"40,0";"30,10,2019";"Южнопортовый";"";"Наезд на стоящее ТС";"";"0";"0";"г Москва ул Машиностроения 2-я 17";"0,0";"1,0";"2,0";"3,0";
"41,0";"30,10,2019";"Хорошевский";"";"Наезд на стоящее ТС";"";"0";"0";"г Москва  ";"0,0";"1,0";"3,0";"1,0";
"42,0";"30,10,2019";"Косино-Ухтомский";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"7";"0";"п Ухтомский  ";"0,0";"1,0";"5,0";"5,0";
"43,0";"30,10,2019";"Рязанский";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Фёдора Полетаева 4 к,1";"0,0";"1,0";"1,0";"2,0";
"44,0";"30,10,2019";"Гагаринский";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Вавилова 44";"0,0";"1,0";"1,0";"2,0";
