"1,0";"31,08,2019";"Митино";"";"Столкновение";"";"0";"0";"г Москва ул Митинская 34";"0,0";"1,0";"2,0";"2,0";
"3,0";"31,08,2019";"Бирюлево Восточное";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"26";"0";"г Москва  ";"0,0";"3,0";"4,0";"5,0";
"4,0";"31,08,2019";"Черемушки";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Профсоюзная 33 к,1, двор, 2 под,";"0,0";"2,0";"1,0";"2,0";
"5,0";"31,08,2019";"Сокол";"";"Падение пассажира";"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление)";"29";"300";"г Москва пр-кт Ленинградский 71 Г";"0,0";"1,0";"1,0";"2,0";
"6,0";"31,08,2019";"Люблино";"";"Столкновение";"";"0";"0";"г Москва ул Верхние Поля 29";"0,0";"1,0";"2,0";"2,0";
"7,0";"31,08,2019";"Сосенское";"";"Столкновение";"";"0";"0";" км Калужское шоссе 24-й (п Сосенское) 24";"0,0";"2,0";"2,0";"4,0";
"8,0";"31,08,2019";"Гагаринский";"";"Наезд на стоящее ТС";"";"0";"0";"г Москва пр-кт Ленинский 60";"0,0";"1,0";"2,0";"3,0";
"9,0";"31,08,2019";"Гольяново";"";"Наезд на пешехода";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"104";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
"10,0";"31,08,2019";"Ярославский";"";"Наезд на препятствие";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"94";"0";"г Москва  ";"1,0";"0,0";"1,0";"1,0";
"11,0";"31,08,2019";"Внуковское";"";"Наезд на пешехода";"";"0";"0";"  ";"0,0";"1,0";"1,0";"2,0";
"12,0";"31,08,2019";"Зюзино";"";"Столкновение";"";"0";"0";"г Москва б-р Симферопольский 24, корп, 2";"0,0";"1,0";"2,0";"2,0";
"13,0";"31,08,2019";"Сосенское";"";"Наезд на пешехода";"";"0";"0";" ул Летовская 8";"0,0";"1,0";"1,0";"2,0";
"14,0";"31,08,2019";"Бирюлево Западное";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"29";"0";"г Москва  ";"0,0";"1,0";"3,0";"4,0";
"15,0";"31,08,2019";"Проспект Вернадского";"";"Столкновение";"";"0";"0";"г Москва пр-кт Ленинский 142";"0,0";"1,0";"2,0";"3,0";
"16,0";"31,08,2019";"Ново-Переделкино";"";"Наезд на препятствие";"";"0";"0";"г Москва аллея Чоботовская 9-я 35стр,5";"0,0";"1,0";"1,0";"2,0";
"17,0";"31,08,2019";"Пресненский";"";"Наезд на велосипедиста";"";"0";"0";"г Москва б-р Никитский 12";"0,0";"1,0";"2,0";"2,0";
"18,0";"31,08,2019";"Московский";"";"Наезд на стоящее ТС";"М-3 Украина Москва - Калуга - Брянск - граница с Украиной (основное направление)";"21";"600";"  ";"0,0";"3,0";"2,0";"4,0";
"19,0";"31,08,2019";"Косино-Ухтомский";"";"Столкновение";"";"0";"0";"п Ухтомский проезд Проектируемый 625-й Недорубова";"0,0";"1,0";"3,0";"4,0";
"20,0";"31,08,2019";"Митино";"";"Столкновение";"";"0";"0";"г Москва ш Пятницкое 53";"0,0";"2,0";"2,0";"3,0";
"21,0";"31,08,2019";"Северный";"";"Столкновение";"";"0";"0";"г Москва ш Дмитровское 163д";"0,0";"2,0";"2,0";"4,0";
"22,0";"31,08,2019";"Алтуфьевский";"";"Столкновение";"";"0";"0";"г Москва ш Алтуфьевское 79";"0,0";"2,0";"2,0";"3,0";
"23,0";"31,08,2019";"Даниловский";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Тульская М, 2 1 К4";"0,0";"1,0";"1,0";"2,0";
"24,0";"30,08,2019";"Внуковское";"";"Наезд на велосипедиста";"";"0";"0";" ул Тренёва 2";"0,0";"1,0";"2,0";"2,0";
"25,0";"30,08,2019";"Проспект Вернадского";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Коштоянца 47к,1";"0,0";"1,0";"2,0";"2,0";
"26,0";"30,08,2019";"Гольяново";"";"Столкновение";"";"0";"0";"г Москва ул Красноярская 9";"0,0";"1,0";"3,0";"3,0";
"27,0";"30,08,2019";"Дорогомилово";"";"Наезд на велосипедиста";"";"0";"0";"г Москва ул Дениса Давыдова 2";"0,0";"1,0";"2,0";"2,0";
"28,0";"30,08,2019";"Можайский";"";"Столкновение";"";"0";"0";"г Москва ш Можайское 31, кор,1";"0,0";"1,0";"2,0";"2,0";
"29,0";"30,08,2019";"Строгино";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"64";"0";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"30,0";"30,08,2019";"Хорошево-Мневники";"";"Наезд на препятствие";"";"0";"0";"г Москва ул Мнёвники Нижн, 45";"0,0";"1,0";"1,0";"2,0";
"31,0";"30,08,2019";"Измайлово";"";"Столкновение";"";"0";"0";"г Москва ул Парковая 3-я 37";"0,0";"2,0";"3,0";"5,0";
"32,0";"30,08,2019";"Московский";"";"Столкновение";"";"0";"0";"  ";"0,0";"1,0";"2,0";"2,0";
"33,0";"30,08,2019";"Силино";"";"Падение пассажира";"";"0";"0";"г Зеленоград пр-кт Панфиловский 1004";"0,0";"1,0";"1,0";"2,0";
"34,0";"30,08,2019";"Ясенево";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"41";"0";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"35,0";"30,08,2019";"Щаповское поселение";"";"Столкновение";"";"0";"0";"  ";"0,0";"1,0";"2,0";"2,0";
"36,0";"30,08,2019";"Преображенское";"";"Наезд на стоящее ТС";"";"0";"0";"г Москва ул Черкизовская Б, 11";"0,0";"1,0";"4,0";"4,0";
"37,0";"30,08,2019";"Нагатинский затон";"";"Наезд на велосипедиста";"";"0";"0";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"38,0";"30,08,2019";"Хамовники";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Фрунзенская 3-я 9";"0,0";"1,0";"1,0";"2,0";
"39,0";"30,08,2019";"Орехово-Борисово Северное";"";"Наезд на велосипедиста";"";"0";"0";"г Москва ул Шипиловская 20";"0,0";"1,0";"2,0";"2,0";
"40,0";"30,08,2019";"Северное Бутово";"";"Столкновение";"";"0";"0";"п Бутово ул Грина 7, стр, 1";"0,0";"1,0";"2,0";"3,0";
"41,0";"30,08,2019";"Ивановское";"";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"2";"0";"г Москва  ";"0,0";"1,0";"3,0";"2,0";
"42,0";"30,08,2019";"Ярославский";"";"Столкновение";"";"0";"0";"г Москва ш Ярославское 3";"0,0";"1,0";"2,0";"2,0";
"43,0";"30,08,2019";"Отрадное";"";"Столкновение";"";"0";"0";"г Москва ш Алтуфьевское 27";"0,0";"2,0";"2,0";"4,0";
"44,0";"30,08,2019";"Крюково";"";"Наезд на пешехода";"";"0";"0";"г Зеленоград  ";"0,0";"1,0";"1,0";"2,0";
"45,0";"30,08,2019";"Сосенское";"";"Столкновение";"";"0";"0";"п Газопровод снт Дубки 15";"0,0";"1,0";"2,0";"2,0";
"46,0";"30,08,2019";"Куркино";"";"Столкновение";"";"0";"0";"г Москва ш Новокуркинское 14";"0,0";"1,0";"4,0";"4,0";
"47,0";"30,08,2019";"Измайлово";"";"Наезд на пешехода";"";"0";"0";"г Москва б-р Измайловский 38";"0,0";"1,0";"1,0";"2,0";
"48,0";"30,08,2019";"Обручевский";"";"Столкновение";"";"0";"0";"г Москва ул Миклухо-Маклая 1 113";"1,0";"0,0";"2,0";"2,0";
"49,0";"30,08,2019";"Нагатино-Садовники";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Нагатинская 34";"0,0";"1,0";"1,0";"2,0";
"50,0";"30,08,2019";"Тверской";"";"Наезд на пешехода";"";"0";"0";"г Москва ул Дмитровка М, 12";"0,0";"1,0";"1,0";"2,0";
"51,0";"30,08,2019";"Капотня";"";"Наезд на стоящее ТС";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"17";"0";"г Москва  ";"0,0";"4,0";"2,0";"6,0";
"52,0";"30,08,2019";"Нижегородский";"";"Наезд на пешехода";"";"0";"0";"г Москва пр-кт Рязанский 19 корп 1";"0,0";"1,0";"1,0";"2,0";
"53,0";"30,08,2019";"Митино";"";"Столкновение";"";"0";"0";"г Москва ш Пятницкое 39";"0,0";"1,0";"2,0";"2,0";
"54,0";"30,08,2019";"Марьино";"";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
