"1,0";"31,10,2021";"Гагаринский";"060003411";"Наезд на пешехода";"Севастополь-порт Камышовая бухта";"4";"600";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"3,0";"30,10,2021";"Балаклавский";"060003410";"Столкновение";"Симферополь-Бахчисарай-Севастополь";"67";"250";"г Севастополь  ";"1,0";"2,0";"3,0";"5,0";
"4,0";"30,10,2021";"Балаклавский";"060003412";"Наезд на пешехода";"";"0";"0";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"5,0";"30,10,2021";"Гагаринский";"060003409";"Столкновение";"Севастополь-порт Камышовая бухта-б,Казачья";"2";"400";"г Севастополь  ";"0,0";"1,0";"2,0";"2,0";
"6,0";"29,10,2021";"Ленинский";"060003405";"Наезд на пешехода";"";"0";"0";"г Севастополь ш Балаклавское 1";"0,0";"1,0";"1,0";"2,0";
"7,0";"29,10,2021";"Балаклавский";"060003407";"Наезд на пешехода";"Севастополь-Инкерман";"6";"600";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"8,0";"28,10,2021";"Гагаринский";"060003379";"Наезд на велосипедиста";"";"0";"0";"г Севастополь пр-кт Героев Сталинграда 24 А";"0,0";"1,0";"2,0";"2,0";
"9,0";"28,10,2021";"Нахимовский";"060003385";"Столкновение";"";"0";"0";"г Севастополь ул Генерала Мельника 20";"0,0";"1,0";"3,0";"2,0";
"10,0";"27,10,2021";"Ленинский";"060003376";"Падение пассажира";"";"0";"0";"г Севастополь ул Хрусталева 53";"0,0";"1,0";"1,0";"2,0";
"11,0";"27,10,2021";"Гагаринский";"060003374";"Столкновение";"Севастополь-порт Камышовая бухта";"1";"800";"г Севастополь  ";"0,0";"1,0";"3,0";"3,0";
"12,0";"26,10,2021";"Балаклавский";"060003359";"Столкновение";"Симферополь-Бахчисарай-Севастополь";"61";"500";"г Севастополь  ";"1,0";"0,0";"2,0";"2,0";
"13,0";"26,10,2021";"Гагаринский";"060003363";"Столкновение";"";"0";"0";"г Севастополь ул Борисова 16";"0,0";"2,0";"2,0";"4,0";
"14,0";"24,10,2021";"Балаклавский";"060003336";"Столкновение";"Гончарное-Ялта";"0";"200";"г Севастополь  ";"0,0";"1,0";"2,0";"2,0";
"15,0";"23,10,2021";"Балаклавский";"060003335";"Опрокидывание";"";"0";"0";"г Севастополь ул Нефтяная 2";"0,0";"1,0";"1,0";"1,0";
"16,0";"23,10,2021";"Балаклавский";"060003334";"Столкновение";"Севастополь-порт Камышовая бухта-м,Фиолент";"9";"700";"г Севастополь  ";"0,0";"1,0";"2,0";"3,0";
"17,0";"23,10,2021";"Балаклавский";"060003333";"Столкновение";"Ялта-Севастополь";"57";"400";"г Севастополь  ";"0,0";"1,0";"2,0";"2,0";
"18,0";"22,10,2021";"Нахимовский";"060003324";"Столкновение";"Симферополь-Бахчисарай-Севастополь";"69";"400";"г Севастополь  ";"0,0";"1,0";"2,0";"3,0";
"19,0";"22,10,2021";"Ленинский";"060003312";"Столкновение";"";"0";"0";"г Севастополь ул Льва Толстого 14";"0,0";"1,0";"2,0";"2,0";
"20,0";"21,10,2021";"Ленинский";"060003310";"Наезд на пешехода";"";"0";"0";"г Севастополь ул Хрусталева 61";"1,0";"0,0";"1,0";"2,0";
"21,0";"20,10,2021";"Гагаринский";"060003297";"Наезд на пешехода";"";"0";"0";"г Севастополь  ";"0,0";"1,0";"1,0";"2,0";
"22,0";"19,10,2021";"Гагаринский";"060003284";"Столкновение";"";"0";"0";"г Севастополь ул Вакуленчука 35Б 2";"0,0";"1,0";"2,0";"2,0";
"23,0";"19,10,2021";"Ленинский";"060003282";"Падение пассажира";"";"0";"0";"г Севастополь пр-кт Генерала Острякова 38";"0,0";"1,0";"1,0";"2,0";
"24,0";"19,10,2021";"Гагаринский";"060003279";"Наезд на велосипедиста";"";"0";"0";"г Севастополь пр-кт Октябрьской революции 13";"0,0";"1,0";"2,0";"2,0";
