"1,0";"31,07,2020";"Сосенское";"450183429";"Наезд на велосипедиста";"";"0";"0";"п Коммунарка ул Липовый парк 4 к,2";"0,0";"1,0";"2,0";"2,0";
"3,0";"31,07,2020";"Краснопахорское поселение";"450100910";"Столкновение";"А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша";"225";"0";"  ";"0,0";"2,0";"2,0";"3,0";
"4,0";"31,07,2020";"Хорошево-Мневники";"450101181";"Наезд на пешехода";"";"0";"0";"г Москва пр-кт Маршала Жукова 26";"0,0";"1,0";"1,0";"2,0";
"5,0";"31,07,2020";"Богородское";"450102550";"Наезд на пешехода";"";"0";"0";"г Москва ул Просторная 13";"0,0";"1,0";"1,0";"2,0";
"6,0";"31,07,2020";"Коньково";"450101069";"Столкновение";"";"0";"0";"г Москва ул Профсоюзная 102 с1";"0,0";"1,0";"3,0";"4,0";
"7,0";"31,07,2020";"Выхино-Жулебино";"450101215";"Столкновение";"";"0";"0";"г Москва пр-кт Рязанский 76 2";"0,0";"1,0";"2,0";"2,0";
"8,0";"31,07,2020";"Сосенское";"450101022";"Наезд на пешехода";"";"0";"0";" ул Адмирала Корнилова 10";"0,0";"1,0";"1,0";"2,0";
"9,0";"31,07,2020";"Котловка";"450124929";"Наезд на пешехода";"";"0";"0";"г Москва ул Ремизова 15, корп, 1";"1,0";"0,0";"1,0";"2,0";
"10,0";"31,07,2020";"Беговой";"450103560";"Наезд на пешехода";"";"0";"0";"г Москва пр-кт Ленинградский 31А";"0,0";"1,0";"1,0";"2,0";
"11,0";"31,07,2020";"Академический";"450101193";"Падение пассажира";"";"0";"0";"г Москва ул Вавилова 15";"0,0";"1,0";"1,0";"2,0";
"12,0";"31,07,2020";"Можайский";"450101108";"Столкновение";"";"0";"0";"г Москва ш Можайское 3";"0,0";"1,0";"2,0";"2,0";
"13,0";"31,07,2020";"Головинский";"450101322";"Столкновение";"";"0";"0";"г Москва б-р Кронштадтский 13 2";"0,0";"1,0";"3,0";"3,0";
"14,0";"31,07,2020";"Москворечье-Сабурово";"450100986";"Наезд на велосипедиста";"";"0";"0";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"15,0";"31,07,2020";"Бутырский";"450100957";"Наезд на пешехода";"";"0";"0";"г Москва ул Яблочкова 33, стр,2";"0,0";"1,0";"1,0";"2,0";
"16,0";"31,07,2020";"Южное Бутово";"450101205";"Столкновение";"";"0";"0";"г Москва ул Поляны 5А стр,1";"0,0";"1,0";"2,0";"2,0";
"17,0";"31,07,2020";"Марьина роща";"450102981";"Столкновение";"";"0";"0";"г Москва ул Шереметьевская 2";"0,0";"1,0";"2,0";"2,0";
"18,0";"31,07,2020";"Вороновское поселение";"450100798";"Столкновение";"А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление)";"59";"0";"с Вороново  70";"0,0";"1,0";"2,0";"2,0";
"19,0";"31,07,2020";"Бирюлево Западное";"450100828";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"30";"0";"г Москва  ";"0,0";"1,0";"3,0";"3,0";
"20,0";"31,07,2020";"Выхино-Жулебино";"450101074";"Столкновение";"";"0";"0";"г Москва пр-кт Волгоградский 203";"0,0";"2,0";"2,0";"4,0";
"21,0";"31,07,2020";"Арбат";"450104843";"Столкновение";"";"0";"0";"г Москва ул Новый Арбат 2 стр,1";"0,0";"1,0";"2,0";"3,0";
"22,0";"31,07,2020";"Хорошевский";"450101685";"Столкновение";"";"0";"0";"г Москва б-р Ходынский 2";"0,0";"1,0";"2,0";"2,0";
"23,0";"31,07,2020";"Щербинка";"450101197";"Столкновение";"";"0";"0";"г Щербинка ш Симферопольское 16";"0,0";"3,0";"4,0";"5,0";
"24,0";"31,07,2020";"Левобережный";"450100797";"Наезд на пешехода";"М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление)";"29";"300";"г Москва ш Ленинградское 63";"0,0";"1,0";"1,0";"2,0";
"25,0";"31,07,2020";"ГУ МВД 2 СП ДПС 2 бат,";"450100905";"Столкновение";"А-106 Рублево-Успенское шоссе";"21";"0";"г Москва  ";"0,0";"1,0";"2,0";"3,0";
"26,0";"31,07,2020";"Северный";"450101216";"Столкновение";"";"0";"0";"г Москва ш Челобитьевское 12, к,5";"0,0";"1,0";"2,0";"2,0";
"27,0";"31,07,2020";"Куркино";"450102078";"Столкновение";"";"0";"0";"г Москва ул Воротынская 12";"0,0";"1,0";"2,0";"2,0";
"28,0";"31,07,2020";"Северное Измайлово";"450101032";"Столкновение";"";"0";"0";"г Москва ш Щёлковское 100";"0,0";"1,0";"2,0";"3,0";
"29,0";"31,07,2020";"Дорогомилово";"450101310";"Столкновение";"";"0";"0";"г Москва ул Дорогомиловская Б, 2";"0,0";"1,0";"2,0";"2,0";
"30,0";"31,07,2020";"Алексеевский";"450101245";"Столкновение";"";"0";"0";"г Москва пр-кт Мира 180";"0,0";"1,0";"4,0";"4,0";
"31,0";"30,07,2020";"Строгино";"450100447";"Столкновение";"";"0";"0";"г Москва пр-кт Маршала Жукова 79";"0,0";"1,0";"2,0";"2,0";
"32,0";"30,07,2020";"Донской";"450100432";"Наезд на велосипедиста";"";"0";"0";"г Москва ул Орджоникидзе 5";"0,0";"1,0";"2,0";"2,0";
"33,0";"30,07,2020";"Академический";"450100697";"Наезд на пешехода";"";"0";"0";"г Москва пр-кт Нахимовский 46";"0,0";"1,0";"1,0";"2,0";
"34,0";"30,07,2020";"Орехово-Борисово Южное";"450100733";"Наезд на пешехода";"Московская кольцевая автомобильная дорога (МКАД) внутренняя сторона";"20";"0";"г Москва  ";"1,0";"0,0";"1,0";"2,0";
"35,0";"30,07,2020";"Даниловский";"450100693";"Столкновение";"Третье транспортное кольцо (внешняя сторона)";"7";"100";"г Москва  ";"0,0";"1,0";"2,0";"2,0";
"36,0";"30,07,2020";"Северное Медведково";"450100183";"Наезд на пешехода";"";"0";"0";"г Москва  ";"0,0";"1,0";"1,0";"2,0";
"37,0";"30,07,2020";"Левобережный";"450100969";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"77";"0";"г Москва  ";"0,0";"1,0";"2,0";"3,0";
"38,0";"30,07,2020";"Кунцево";"450100827";"Столкновение";"Московская кольцевая автомобильная дорога (МКАД) внешняя сторона";"58";"0";"г Москва  ";"0,0";"1,0";"3,0";"3,0";
"39,0";"30,07,2020";"Пресненский";"450100620";"Столкновение";"";"0";"0";"г Москва ш Звенигородское 1";"0,0";"1,0";"2,0";"3,0";
"40,0";"30,07,2020";"Мещанский";"450100705";"Столкновение";"";"0";"0";"г Москва ул Щепкина 42";"0,0";"1,0";"2,0";"2,0";
